index;parent_index;operations;direction
31293;61713;r;0
31294;40990;rrr;0
31295;22475;rrr;1
31296;45248;r;3
31297;49409;r;0
31298;13674;r;0
31299;1353;rrr;0
31300;1354;rrr;2
31301;1355;rrr;2
31302;13882;rrr;0
31303;2645;rrd;0
31304;48692;rr;1
31305;37421;rr;2
31306;47229;rr;0
31307;52579;rr;1
31308;26427;rrr;1
31309;26428;rrr;0
31310;12480;rr;0
31311;54266;r;0
31312;8089;rrr;0
31313;4758;rr;2
31314;21228;rrrd;0
31315;49569;r;0
31316;56513;rr;0
31317;35058;rr;1
31318;4691;rrd;0
31319;10150;rr;0
31320;9247;r;0
31321;51216;rrr;1
31322;12009;rr;1
31323;16061;rr;1
31324;62800;rrr;0
31325;27114;rrr;2
31326;15904;rrr;0
31327;29320;r;0
31328;54173;rrr;0
31329;27226;rr;1
31330;31876;r;0
31331;15347;r;1
31332;29020;rr;1
31333;56847;r;1
31334;11201;rr;0
31335;24978;rrr;0
31336;11196;rrr;2
31337;49625;rr;0
31338;4979;r;0
31339;31397;rrr;0
31340;52200;rr;1
31341;21235;rrr;1
31342;21236;rrr;1
31343;24807;r;1
31344;24808;r;0
31345;4135;r;0
31346;29054;r;0
31347;47568;r;1
31348;49490;rrr;1
31349;42910;r;0
31350;2959;r;1
31351;10832;rr;0
31352;8056;rr;0
31353;38027;rrr;0
31354;28372;rrr;0
31355;26817;r;3
31356;12145;rrr;3
31357;7595;rr;0
31358;12146;rrr;2
31359;12147;rrr;1
31360;22707;rr;0
31361;39812;rrr;3
31362;6797;r;1
31363;10321;rrd;1
31364;5669;rd;0
31365;26581;rr;0
31366;43741;r;1
31367;54327;rr;3
31368;13418;rr;0
31369;549;rrd;1
31370;10981;r;0
31371;12621;rr;0
31372;17548;r;1
31373;7650;rr;1
31374;62926;rrr;1
31375;14087;r;0
31376;35178;r;1
31377;16990;rrr;1
31378;573;rr;0
31379;22407;rrr;0
31380;35662;rrr;3
31381;57281;r;0
31382;51567;rrr;1
31383;43863;rr;1
31384;15892;rr;0
31385;6228;rrr;1
31386;16820;r;0
31387;23188;rrr;3
31388;5257;rrr;0
31389;19196;rrr;3
31390;44211;r;3
31391;51183;r;0
31392;58362;rr;3
31393;18643;rrr;1
31394;18644;rrr;0
31395;34832;rr;1
31396;58843;r;0
31397;58795;rr;1
31398;3768;rr;3
31399;20836;rr;0
31400;15572;rr;3
31401;15673;rrr;0
31402;31392;r;2
31403;4554;d;0
31404;18092;r;0
31405;18093;r;1
31406;18094;r;0
31407;17358;r;0
31408;55618;rr;1
31409;55619;rr;1
31410;11968;rr;0
31411;57540;r;1
31412;48482;rrr;0
31413;29810;rrr;3
31414;16356;rr;3
31415;7925;rr;0
31416;54092;rrr;1
31417;21398;rrr;0
31418;7020;rrr;0
31419;25453;rr;0
31420;41353;r;0
31421;41354;r;0
31422;41355;r;1
31423;40115;rrr;0
31424;6060;rr;0
31425;13507;r;0
31426;20678;rrr;3
31427;12812;rr;1
31428;41892;r;0
31429;33940;rr;2
31430;30695;rr;2
31431;51996;rrr;0
31432;56228;r;0
31433;62945;rrr;3
31434;56220;rrr;3
31435;49105;rrr;3
31436;8054;rrr;0
31437;53989;rrr;0
31438;17216;rr;3
31439;51814;rr;0
31440;13057;r;1
31441;25329;rr;2
31442;30472;r;2
31443;34483;rrr;3
31444;56207;rr;1
31445;57676;rrr;0
31446;57677;rrr;0
31447;12738;rr;0
31448;7814;rr;1
31449;15100;rrr;1
31450;11079;rrr;0
31451;50390;r;1
31452;48229;rr;1
31453;2988;rrr;2
31454;21059;rrr;1
31455;7187;rr;0
31456;34096;r;0
31457;31741;rrr;1
31458;43233;rr;0
31459;290;rr;0
31460;22720;rrr;0
31461;47544;rrr;0
31462;47545;rrr;1
31463;9884;rd;1
31464;56372;r;2
31465;42763;rrr;3
31466;5259;rr;1
31467;39328;r;1
31468;44332;rrr;0
31469;12519;r;1
31470;51815;r;3
31471;17608;r;0
31472;28280;rrr;0
31473;20841;rr;1
31474;36899;rr;3
31475;8794;r;2
31476;62243;rrr;0
31477;44281;rr;2
31478;26758;rrr;1
31479;629;r;2
31480;22356;rr;2
31481;46559;r;0
31482;26514;rr;0
31483;46352;r;0
31484;41381;rr;1
31485;30478;rr;0
31486;24410;rrr;0
31487;18569;rrr;0
31488;18570;rrr;0
31489;24504;rr;1
31490;51380;rrr;0
31491;22622;rr;3
31492;45554;r;1
31493;1392;rrrd;0
31494;49658;rrr;1
31495;5431;r;0
31496;10466;r;1
31497;9900;rr;2
31498;47631;rrr;0
31499;32603;rr;1
31500;59597;rr;0
31501;1854;rrr;0
31502;33313;rr;0
31503;56860;r;0
31504;13270;r;3
31505;62513;rrr;0
31506;56429;rr;0
31507;34558;rr;0
31508;5297;r;1
31509;29640;r;0
31510;25016;r;0
31511;27925;rr;3
31512;15437;r;0
31513;26332;rr;0
31514;5720;r;0
31515;6382;rrr;1
31516;13194;rr;0
31517;22423;rr;1
31518;34820;rr;1
31519;51443;rr;0
31520;2708;rr;0
31521;3506;r;1
31522;27171;r;0
31523;1256;rrr;0
31524;4027;r;0
31525;38947;rr;1
31526;24826;rrr;0
31527;22199;rr;0
31528;3995;r;0
31529;55999;r;3
31530;63360;r;0
31531;30811;r;1
31532;42048;r;0
31533;42050;r;2
31534;42051;r;3
31535;20228;rrr;0
31536;50430;r;0
31537;40297;rr;1
31538;39724;r;2
31539;58073;rr;0
31540;35616;rr;1
31541;15690;rrr;0
31542;13738;rr;0
31543;43305;rr;1
31544;10505;rrr;1
31545;41219;rrr;1
31546;56413;rr;0
31547;26492;rr;2
31548;50765;r;1
31549;44849;rrr;1
31550;8880;r;3
31551;8761;rrr;2
31552;39096;rrr;1
31553;45065;rr;0
31554;57019;rr;0
31555;8958;rr;1
31556;18913;rr;1
31557;39268;r;0
31558;32307;rrr;0
31559;29534;rr;1
31560;13665;r;0
31561;13666;r;1
31562;52158;rrr;0
31563;3270;rrr;1
31564;3271;rrr;1
31565;14290;rrr;0
31566;26861;rr;0
31567;31268;r;0
31568;55297;rrr;0
31569;46387;rrr;0
31570;46388;rrr;0
31571;59616;r;2
31572;59617;r;3
31573;59618;r;2
31574;9611;r;3
31575;9612;r;0
31576;20705;r;1
31577;25551;rrr;1
31578;8411;r;0
31579;14628;rr;1
31580;12709;r;0
31581;9689;rrr;2
31582;9690;rrr;0
31583;43922;r;1
31584;20252;rr;3
31585;42129;rrr;0
31586;19809;rrr;0
31587;62206;r;0
31588;2892;rrr;3
31589;52423;r;0
31590;5678;rrr;3
31591;13195;rr;1
31592;29816;r;1
31593;54641;rr;2
31594;54643;rr;0
31595;31897;rr;1
31596;50904;rr;2
31597;4257;rrr;1
31598;57958;rr;0
31599;29377;rrr;0
31600;7251;r;3
31601;7252;r;3
31602;6177;rrr;0
31603;258;r;0
31604;259;r;1
31605;34677;rr;0
31606;18508;r;0
31607;8454;rr;1
31608;41028;r;0
31609;18565;rr;3
31610;21261;rrr;1
31611;59400;rrr;2
31612;5498;r;3
31613;4718;r;0
31614;9534;r;0
31615;8430;rr;0
31616;18966;r;0
31617;50707;rrr;0
31618;48131;rrr;0
31619;34329;r;0
31620;19040;r;0
31621;47857;rr;0
31622;10292;rr;0
31623;13535;rr;2
31624;26216;rrr;1
31625;21735;r;3
31626;35046;r;0
31627;20944;rrr;0
31628;7562;rr;0
31629;62373;rr;1
31630;29906;rrr;0
31631;14201;rr;0
31632;34704;rr;0
31633;5286;rrr;3
31634;17408;r;0
31635;50816;rr;2
31636;63302;rrr;1
31637;31834;rr;0
31638;52769;r;0
31639;28292;rrr;0
31640;53998;rrr;0
31641;55343;rr;1
31642;59636;rrr;1
31643;17459;rrr;1
31644;48362;r;0
31645;51725;rr;1
31646;51726;rr;1
31647;62113;rr;2
31648;23668;rrr;1
31649;1013;rr;0
31650;36472;rrr;0
31651;51445;r;2
31652;51446;r;2
31653;23819;rr;0
31654;25367;rrr;1
31655;29543;rrr;0
31656;29544;rrr;0
31657;22820;r;2
31658;35235;rrr;2
31659;3728;rrr;0
31660;14914;rr;2
31661;45035;rr;0
31662;36345;rrr;0
31663;50627;rr;0
31664;32618;r;0
31665;29921;rr;0
31666;38164;r;1
31667;52753;r;2
31668;52754;r;0
31669;52755;r;0
31670;1955;rr;2
31671;14531;r;0
31672;16979;rrr;1
31673;4467;rr;1
31674;27459;rd;0
31675;46837;rrr;1
31676;46838;rrr;2
31677;49519;r;0
31678;10202;rrr;2
31679;36748;r;1
31680;6095;rrr;0
31681;62032;rrr;3
31682;9119;r;3
31683;9120;r;2
31684;17830;rr;0
31685;36418;r;2
31686;20189;r;0
31687;52;rrr;1
31688;3255;rrr;0
31689;60644;rrr;1
31690;19408;r;0
31691;2510;rrr;2
31692;47038;rr;2
31693;27734;rr;1
31694;40352;r;0
31695;14642;rrr;0
31696;37690;r;0
31697;12835;rrr;1
31698;12251;rr;0
31699;29166;rrr;1
31700;32369;r;0
31701;40192;rrr;0
31702;44801;rrr;0
31703;14144;rrr;2
31704;42749;rrr;0
31705;33990;rr;3
31706;48295;rr;1
31707;55746;rrr;0
31708;35509;r;0
31709;7477;rrr;1
31710;33516;rr;1
31711;11639;rr;3
31712;6301;rrr;3
31713;57792;d;1
31714;26138;rr;1
31715;60376;rrr;0
31716;26139;rr;0
31717;52766;rrr;0
31718;42202;r;2
31719;25688;r;2
31720;15602;r;0
31721;38622;r;0
31722;19645;rr;2
31723;5323;rrr;0
31724;9995;r;0
31725;16314;rrr;0
31726;23817;rr;0
31727;59642;rr;0
31728;17868;r;0
31729;41195;r;0
31730;46374;rr;1
31731;21795;r;0
31732;17177;rrr;0
31733;9613;rr;1
31734;22727;rr;1
31735;860;rd;0
31736;62538;rr;3
31737;47271;r;0
31738;35509;rrr;3
31739;24775;r;0
31740;30128;rrr;2
31741;30129;rrr;2
31742;42240;r;0
31743;45154;r;2
31744;15903;rr;0
31745;9223;rr;0
31746;37244;r;0
31747;34649;r;1
31748;37246;r;2
31749;1779;rr;0
31750;23698;r;0
31751;37483;rrrd;1
31752;38672;rrr;0
31753;63166;r;1
31754;58392;rrr;3
31755;61907;r;0
31756;15855;rr;1
31757;263;r;2
31758;264;r;0
31759;15148;rr;1
31760;62188;rr;1
31761;35655;rrd;1
31762;41298;r;0
31763;1038;rrr;1
31764;51758;rrr;2
31765;1384;rr;0
31766;17912;rr;2
31767;50964;rrd;3
31768;51588;rrrd;1
31769;36031;rr;0
31770;639;rr;1
31771;16207;rr;1
31772;26552;r;1
31773;14411;rr;0
31774;48220;r;1
31775;29149;rrr;0
31776;35521;r;2
31777;26358;rr;1
31778;16557;r;0
31779;24183;r;0
31780;24184;r;0
31781;6375;rr;0
31782;28827;rrr;3
31783;22307;rrr;0
31784;38393;r;2
31785;56372;rr;0
31786;39481;r;0
31787;53986;rrr;1
31788;19857;rr;1
31789;14601;rrd;0
31790;61147;rr;0
31791;55537;rrr;0
31792;59349;r;1
31793;59350;r;3
31794;53388;rrr;0
31795;38076;r;1
31796;230;rr;0
31797;45685;rrr;0
31798;16936;rr;0
31799;53643;rr;0
31800;18164;rrr;2
31801;18165;rrr;1
31802;51089;rr;1
31803;13731;rrr;0
31804;31872;rr;0
31805;40456;rrr;0
31806;47349;rr;1
31807;59640;rrr;2
31808;27325;rr;1
31809;26793;rrr;0
31810;13417;r;0
31811;62827;r;0
31812;29141;rrr;0
31813;20666;rr;0
31814;50384;r;1
31815;47077;r;1
31816;20757;rrr;2
31817;36323;rrr;2
31818;34843;rr;1
31819;34535;rrr;3
31820;42178;rrr;1
31821;63660;rrr;0
31822;13617;rr;1
31823;37293;rrr;0
31824;41902;r;0
31825;30137;rr;1
31826;53099;r;0
31827;57618;rrr;0
31828;57619;rrr;0
31829;17438;r;1
31830;17456;rrr;1
31831;50020;r;0
31832;29378;rr;0
31833;39907;rrr;0
31834;25164;r;0
31835;42464;rrr;1
31836;53024;r;1
31837;53025;r;2
31838;19974;r;0
31839;31504;rr;0
31840;11439;r;0
31841;37627;r;1
31842;1475;d;0
31843;59187;rrr;1
31844;18422;r;1
31845;15552;rr;1
31846;40696;rrr;0
31847;45512;r;1
31848;55035;rrr;1
31849;46869;r;1
31850;21799;r;0
31851;41709;rrr;0
31852;61882;rrr;2
31853;12771;rrr;1
31854;12772;rrr;0
31855;52756;r;0
31856;2513;rr;0
31857;9080;r;2
31858;58074;rr;3
31859;56202;r;0
31860;11915;r;1
31861;681;rr;0
31862;20759;rr;2
31863;17882;rr;0
31864;3195;r;1
31865;31948;r;1
31866;8349;rr;3
31867;28185;rrr;1
31868;8001;rr;0
31869;28216;rrr;3
31870;17519;r;2
31871;17520;r;0
31872;40127;rr;0
31873;48809;rr;2
31874;42291;rrr;1
31875;10993;rr;0
31876;5719;r;0
31877;8574;rrr;0
31878;34286;rrr;0
31879;16659;rrr;0
31880;42305;rr;2
31881;58022;rr;2
31882;45374;r;1
31883;13325;rrr;0
31884;32715;rrr;3
31885;49639;rr;2
31886;7416;r;1
31887;35967;rrr;0
31888;32182;r;0
31889;51405;r;0
31890;60174;rr;0
31891;26939;rr;1
31892;32468;r;0
31893;22326;rr;0
31894;45263;rrr;1
31895;20752;r;0
31896;55080;rrr;0
31897;5939;r;3
31898;32614;r;1
31899;10945;rr;2
31900;50824;rr;0
31901;6805;rrr;0
31902;31407;rrr;1
31903;59254;rr;0
31904;25168;r;2
31905;56352;rr;1
31906;54924;rrr;1
31907;19463;rrr;3
31908;50169;rr;0
31909;60630;rrr;0
31910;29392;r;0
31911;35895;rr;2
31912;10982;rr;2
31913;10983;rr;1
31914;43075;rrr;2
31915;62566;r;0
31916;35723;r;3
31917;15861;r;0
31918;7084;rr;0
31919;33347;rrr;2
31920;8414;rr;0
31921;22983;r;2
31922;33962;rr;0
31923;10509;rd;0
31924;60839;r;1
31925;17547;rr;2
31926;25782;rrr;2
31927;39364;rrr;2
31928;19308;rrr;0
31929;10701;rr;0
31930;24371;rr;3
31931;51616;r;1
31932;63995;rrr;0
31933;9906;rrrd;3
31934;60198;rrr;0
31935;53386;r;3
31936;29143;rr;0
31937;59617;rr;0
31938;59618;rr;1
31939;63915;r;0
31940;38167;r;0
31941;25424;r;0
31942;59819;rr;2
31943;26482;rr;0
31944;26483;rr;0
31945;26484;rr;1
31946;12802;r;0
31947;12803;r;0
31948;8006;rr;0
31949;64028;rr;0
31950;31457;rr;3
31951;15711;rrr;0
31952;40715;rrr;0
31953;2101;rrr;0
31954;16957;rrr;3
31955;25717;r;0
31956;39818;rrr;1
31957;30656;r;0
31958;42653;rr;0
31959;1839;rrr;0
31960;63478;rr;0
31961;18586;r;1
31962;36442;r;0
31963;38584;rr;1
31964;7547;rr;1
31965;12764;rrr;1
31966;12765;rrr;1
31967;16442;rrrd;0
31968;16546;rrd;2
31969;18692;rrr;0
31970;10204;r;2
31971;53801;r;0
31972;32109;rr;1
31973;43172;rrr;0
31974;2626;rr;0
31975;28964;rr;0
31976;44631;rr;3
31977;42119;rrr;0
31978;50072;rrr;1
31979;50073;rrr;0
31980;60409;r;0
31981;48195;r;0
31982;30070;rrr;0
31983;30071;rrr;1
31984;4663;rr;0
31985;41316;rr;3
31986;41317;rr;2
31987;39938;r;0
31988;54569;rr;2
31989;9190;rrr;0
31990;38785;rrr;0
31991;25771;r;0
31992;1032;d;1
31993;985;rrr;2
31994;31583;r;3
31995;44430;r;1
31996;9790;d;0
31997;21873;r;0
31998;31894;r;2
31999;12869;rrr;0
32000;21250;rr;1
32001;60533;r;0
32002;17912;r;1
32003;22619;r;1
32004;24513;rrr;3
32005;7089;rrr;0
32006;30885;rr;1
32007;23583;rrr;1
32008;9771;rr;2
32009;26138;r;0
32010;41736;rrr;1
32011;28219;r;0
32012;20421;rrr;0
32013;48587;rrr;2
32014;41514;rr;0
32015;56579;rrr;1
32016;17376;rr;0
32017;15627;rrr;0
32018;52491;rrr;0
32019;45496;rr;1
32020;18069;r;0
32021;14245;r;1
32022;58642;rrr;0
32023;31656;r;0
32024;31657;r;0
32025;47428;rrr;0
32026;16032;r;3
32027;1006;rr;0
32028;41502;rrr;1
32029;45112;rrr;0
32030;59012;rr;1
32031;37834;rr;1
32032;24383;rrr;1
32033;28143;r;0
32034;37929;r;0
32035;26735;rrr;1
32036;38201;rrr;1
32037;5885;rrr;0
32038;56112;rr;0
32039;42969;rr;1
32040;15914;rr;0
32041;3323;rr;1
32042;31576;rrr;0
32043;54842;rrr;2
32044;48803;rrr;0
32045;15101;r;0
32046;13039;r;0
32047;36760;rrr;0
32048;31844;r;0
32049;12583;r;1
32050;19008;r;0
32051;54200;r;0
32052;60039;rrr;1
32053;60040;rrr;0
32054;13808;rr;0
32055;2097;rr;1
32056;2098;rr;0
32057;40715;rr;1
32058;10339;rrr;0
32059;61097;rr;0
32060;10340;rrr;0
32061;45107;r;0
32062;45599;rrr;1
32063;7366;r;0
32064;40890;rrr;0
32065;18599;rr;0
32066;54614;rrr;1
32067;59413;rr;2
32068;56386;rr;1
32069;17783;r;0
32070;31027;r;0
32071;31028;r;1
32072;23019;r;3
32073;10855;r;0
32074;21391;r;3
32075;25968;r;0
32076;37266;rr;0
32077;25127;r;1
32078;52020;rr;0
32079;52021;rr;3
32080;26085;rr;0
32081;37197;rr;1
32082;65;d;0
32083;14493;rrr;2
32084;19586;rr;3
32085;44066;rrr;3
32086;15891;rrr;0
32087;29415;rr;1
32088;8122;r;0
32089;29416;rr;0
32090;17961;rrr;0
32091;25202;r;0
32092;8978;rr;1
32093;2058;rrr;2
32094;52189;rrr;1
32095;19042;rrr;0
32096;3720;r;0
32097;9998;rrr;2
32098;7328;r;1
32099;61584;rrr;3
32100;56913;r;2
32101;19450;rr;3
32102;17656;r;1
32103;12665;rr;0
32104;40165;rr;1
32105;40166;rr;2
32106;1615;rr;1
32107;42648;rr;0
32108;9195;rr;1
32109;4311;r;1
32110;26785;rr;0
32111;31806;rr;0
32112;12266;rr;0
32113;12267;rr;0
32114;22261;r;2
32115;22262;r;1
32116;29450;r;0
32117;29955;r;1
32118;44968;rr;0
32119;44969;rr;0
32120;5137;r;0
32121;28549;r;3
32122;28550;r;0
32123;13576;r;0
32124;21763;rrr;2
32125;48558;r;0
32126;48559;r;1
32127;48560;r;1
32128;52950;rrr;0
32129;9441;r;0
32130;19017;rrr;0
32131;50750;rr;3
32132;2278;r;3
32133;50817;rr;0
32134;19557;r;0
32135;40317;rrr;0
32136;51768;rrr;0
32137;4267;rd;0
32138;47016;rrr;0
32139;10753;r;0
32140;539;rrr;0
32141;24454;rrr;1
32142;19855;rr;1
32143;22171;rr;2
32144;40489;rrr;2
32145;12245;rrr;1
32146;41864;rrr;0
32147;41865;rrr;0
32148;19882;r;2
32149;466;rrd;0
32150;10372;r;1
32151;48839;rrr;1
32152;48170;rrr;1
32153;53989;rr;0
32154;16628;rr;0
32155;42877;rr;1
32156;43034;r;1
32157;48361;r;1
32158;26476;r;0
32159;1585;rrr;3
32160;24503;rrr;0
32161;19749;rr;1
32162;9860;r;0
32163;24939;rr;3
32164;9363;r;0
32165;9364;r;0
32166;38956;rr;0
32167;51568;rrr;0
32168;51570;rrr;1
32169;40261;rrr;1
32170;33735;r;1
32171;64610;r;0
32172;64611;r;0
32173;46302;r;3
32174;6023;rr;2
32175;20184;rrr;0
32176;18508;rrr;1
32177;26547;r;0
32178;26548;r;1
32179;38543;r;2
32180;27776;rrr;0
32181;62725;rrr;0
32182;29358;r;0
32183;22387;r;0
32184;22388;r;0
32185;22389;r;2
32186;22390;r;3
32187;63844;rrr;0
32188;33860;rrr;0
32189;43450;r;0
32190;10271;rr;0
32191;23261;r;0
32192;25926;r;2
32193;2939;r;0
32194;25080;r;0
32195;48076;r;0
32196;21113;r;3
32197;18233;r;2
32198;38575;rr;0
32199;38576;rr;0
32200;61704;r;1
32201;50426;rrr;2
32202;21818;rr;0
32203;21819;rr;0
32204;9492;rrr;0
32205;58237;rrr;2
32206;5911;rrr;0
32207;7904;rrr;0
32208;14346;rr;0
32209;3162;rrr;1
32210;1133;rrr;2
32211;14014;rrr;0
32212;56326;r;2
32213;45757;r;3
32214;41922;r;2
32215;52904;r;1
32216;46933;r;0
32217;21585;r;0
32218;63201;rrr;3
32219;2437;rr;1
32220;18209;rr;3
32221;16362;rr;1
32222;64620;rr;0
32223;44949;r;2
32224;59583;rr;1
32225;21746;rrr;3
32226;14916;rrr;3
32227;3792;rr;0
32228;3389;rrr;2
32229;66;rr;2
32230;67;rr;0
32231;14406;rrr;1
32232;64624;rrr;0
32233;27995;rr;2
32234;18321;rr;0
32235;21130;rrr;0
32236;50447;rrr;3
32237;38546;r;1
32238;22826;r;1
32239;30622;rr;0
32240;10187;r;0
32241;31250;rrr;1
32242;31251;rrr;3
32243;14363;r;0
32244;43001;rrr;0
32245;41536;rr;0
32246;30542;rrr;0
32247;58028;rr;2
32248;13204;rr;0
32249;55623;rr;1
32250;55624;rr;0
32251;1499;rr;0
32252;27490;rrr;0
32253;24829;rr;1
32254;3509;rr;0
32255;9968;rrr;1
32256;24270;rr;0
32257;45986;rr;0
32258;6966;rrr;2
32259;14688;rr;0
32260;32585;rr;0
32261;38981;r;2
32262;60801;rrr;1
32263;29097;r;0
32264;22976;rr;1
32265;18167;rrr;0
32266;64342;r;0
32267;34289;r;0
32268;34290;r;2
32269;17468;rr;0
32270;42208;r;0
32271;55620;r;0
32272;54839;rr;2
32273;40384;rrr;3
32274;12884;rr;0
32275;2539;rr;0
32276;6528;rr;1
32277;17062;r;0
32278;56342;rrr;0
32279;16011;rrr;1
32280;45431;rrr;0
32281;8225;r;2
32282;17093;r;1
32283;4959;r;1
32284;8906;r;0
32285;48788;rrr;3
32286;1341;rr;0
32287;43552;rr;0
32288;4805;rrr;1
32289;23024;rr;0
32290;29701;r;1
32291;5305;r;0
32292;8193;rrr;2
32293;8194;rrr;0
32294;8195;rrr;0
32295;17927;rrr;1
32296;6959;rr;0
32297;59768;rrr;1
32298;7456;r;0
32299;4353;r;0
32300;8125;r;3
32301;8126;r;3
32302;8127;r;2
32303;46443;rr;0
32304;47624;r;3
32305;5157;rr;1
32306;30509;rr;3
32307;52486;rd;0
32308;14044;rr;1
32309;49986;rr;2
32310;3900;d;0
32311;57300;r;1
32312;57301;r;0
32313;12434;rrr;0
32314;18658;r;0
32315;45064;rrr;0
32316;37225;r;0
32317;41781;rr;1
32318;55039;rrr;1
32319;25093;r;2
32320;48005;rrr;0
32321;48006;rrr;0
32322;20631;rd;0
32323;7180;rrr;2
32324;20771;rrr;3
32325;29512;r;1
32326;32650;rrr;0
32327;35598;rr;1
32328;60324;rr;0
32329;32211;r;0
32330;25889;rr;0
32331;56122;r;0
32332;60046;rr;1
32333;12101;r;1
32334;8263;rr;0
32335;4234;r;2
32336;26963;rrr;1
32337;31769;r;1
32338;31770;r;0
32339;26847;rr;1
32340;1994;rrr;0
32341;28216;rr;1
32342;29436;rr;2
32343;42125;r;0
32344;52905;rr;0
32345;47893;r;0
32346;9962;rrr;2
32347;16568;r;1
32348;16569;r;2
32349;6764;rrr;1
32350;6765;rrr;0
32351;57556;rr;0
32352;3248;r;0
32353;41691;rrr;0
32354;50381;r;0
32355;36693;r;2
32356;59050;r;0
32357;7311;rrr;0
32358;49047;rr;1
32359;32205;r;1
32360;61913;rr;1
32361;61851;rr;0
32362;15350;rr;1
32363;46329;r;0
32364;29877;r;1
32365;48522;r;0
32366;16355;rr;2
32367;2434;r;0
32368;25315;rr;0
32369;32955;rrr;0
32370;1465;rr;0
32371;1466;rr;0
32372;14012;r;0
32373;62586;rrr;1
32374;622;r;2
32375;3881;r;1
32376;29470;rr;0
32377;43738;rrr;1
32378;43739;rrr;1
32379;36376;rr;1
32380;16631;rr;0
32381;16632;rr;3
32382;41352;rrr;2
32383;29849;r;0
32384;20510;rrr;1
32385;39593;rr;1
32386;58647;r;2
32387;37291;r;0
32388;37292;r;2
32389;12473;r;0
32390;13644;rr;0
32391;6992;rr;0
32392;23030;rrr;0
32393;30404;rr;0
32394;49817;r;0
32395;30379;rr;1
32396;31622;rr;0
32397;31623;rr;0
32398;27989;rrr;1
32399;30987;r;2
32400;28901;rr;1
32401;39471;rrr;1
32402;58545;rrr;0
32403;26344;rrr;1
32404;62713;r;0
32405;61946;rrr;0
32406;20298;rr;3
32407;25372;r;3
32408;56961;r;1
32409;54692;rrr;0
32410;1139;r;1
32411;2018;rr;0
32412;8698;rrr;2
32413;9515;rr;1
32414;9516;rr;0
32415;37969;r;1
32416;59233;r;0
32417;42108;rrr;0
32418;38050;r;0
32419;1983;rrr;1
32420;8658;rr;0
32421;695;rrr;1
32422;11726;rr;0
32423;18412;rr;0
32424;18413;rr;1
32425;18414;rr;1
32426;8006;r;3
32427;32906;rrr;0
32428;38764;r;1
32429;23557;rr;0
32430;14266;rr;2
32431;1917;rrr;1
32432;31673;rr;0
32433;42877;rrr;0
32434;43034;rr;1
32435;44406;r;1
32436;43224;r;0
32437;2599;rr;0
32438;20874;rrr;1
32439;53429;r;1
32440;64048;rrr;1
32441;14466;rr;1
32442;17518;rrr;0
32443;20545;rr;0
32444;2045;rr;0
32445;362;rr;0
32446;13794;rr;1
32447;42787;rrr;0
32448;42788;rrr;1
32449;51738;r;1
32450;10258;rr;1
32451;61982;rr;1
32452;26292;r;1
32453;20112;rrr;0
32454;34989;r;0
32455;13699;rr;3
32456;27811;r;0
32457;55495;r;1
32458;4173;r;1
32459;45243;rr;1
32460;46173;r;0
32461;37100;rd;1
32462;15888;r;0
32463;51681;rr;0
32464;1969;rrr;0
32465;1971;rrr;0
32466;40110;rr;0
32467;55120;rr;1
32468;36153;rr;0
32469;56845;rr;0
32470;15255;r;1
32471;27580;rrr;2
32472;28254;r;2
32473;19642;rrr;1
32474;30507;rrr;1
32475;30508;rrr;0
32476;15249;rrr;1
32477;15250;rrr;0
32478;50918;rrr;0
32479;63573;rrr;2
32480;29346;rrr;0
32481;32393;rrr;3
32482;25865;r;0
32483;40015;r;0
32484;29972;rrr;0
32485;1249;d;1
32486;15184;rrr;0
32487;21801;r;3
32488;61155;rrr;1
32489;63144;r;0
32490;35337;rr;1
32491;26144;rrr;1
32492;46665;rrr;3
32493;39881;r;1
32494;50370;rrr;2
32495;62000;rr;2
32496;64216;rr;2
32497;42214;r;0
32498;894;rr;2
32499;25319;rrr;1
32500;10202;r;0
32501;9946;r;1
32502;12916;r;3
32503;61704;rr;1
32504;45225;rr;0
32505;26503;rr;0
32506;13472;r;0
32507;44793;rrr;1
32508;36921;rr;1
32509;53249;rrr;0
32510;10167;r;0
32511;31724;rd;0
32512;31862;rrr;0
32513;21243;r;1
32514;14723;r;0
32515;28572;rrr;1
32516;22224;rr;0
32517;47721;rrr;3
32518;54328;rr;2
32519;34209;rr;3
32520;57671;rrr;1
32521;60610;r;1
32522;42548;r;0
32523;18350;rr;1
32524;18351;rr;1
32525;18352;rr;0
32526;48292;rrr;3
32527;304;rr;0
32528;5159;rr;0
32529;27978;r;0
32530;62948;r;0
32531;40778;rrr;1
32532;20014;r;0
32533;59944;r;1
32534;59945;r;1
32535;51013;rrr;0
32536;53757;r;0
32537;35423;r;0
32538;35424;r;0
32539;35425;r;0
32540;35426;r;0
32541;59924;rr;0
32542;35427;r;0
32543;56726;rrr;0
32544;34888;r;3
32545;122;rrr;0
32546;15650;r;0
32547;26202;rrr;3
32548;14373;rr;0
32549;20859;r;0
32550;49915;rr;0
32551;43171;rrr;3
32552;47516;rr;0
32553;37341;r;0
32554;26763;r;1
32555;18935;rrr;0
32556;56384;rrr;3
32557;54436;rrr;3
32558;61203;rr;0
32559;36151;rr;1
32560;17128;rr;3
32561;42312;r;2
32562;38121;rrr;0
32563;7337;rrr;1
32564;47422;r;0
32565;17885;rr;0
32566;52166;r;3
